人机交互与普适计算	CSCW	ACM Conference on Computer Supported Cooperative Work and Social Computing	Conference	A	ACM	http://dblp.uni-trier.de/db/conf/cscw
数据库/数据挖掘/内容检索	ICDM	IEEE International Conference on Data Mining	Conference	B	IEEE	http://dblp.uni-trier.de/db/conf/icdm/
数据库/数据挖掘/内容检索	ICDT	International Conference on Database Theory	Conference	B	Springer	http://dblp.uni-trier.de/db/conf/icdt/
数据库/数据挖掘/内容检索	EDBT	International Conference on Extending DatabaseTechnology	Conference	B	Springer 	http://dblp.uni-trier.de/db/conf/edbt/
软件工程/系统软件/程序设计语言	SANER	IEEE International Conference on Software Analysis, Evolution,and Reengineering	Conference	B	IEEE	http://dblp.uni-trier.de/db/conf/wcre/
软件工程/系统软件/程序设计语言	ICSME	International Conference on Software Maintenance and Evolution	Conference	B	IEEE	http://dblp.uni-trier.de/db/conf/icsm/
软件工程/系统软件/程序设计语言	VMCAI	International Conference on Verification,Model Checking, and Abstract Interpretation	Conference	B	Springer	http://dblp.uni-trier.de/db/conf/vmcai/
计算机图形学与多媒体	PG	Pacific Conference on Computer Graphics and Applications	Conference	B	Wiley/Blackwell	http://dblp.uni-trier.de/db/conf/pg/index.html
计算机图形学与多媒体	SPM	Symposium on Solid and Physical Modeling	Conference	B	SMA/Elsevier	http://dblp.uni-trier.de/db/conf/sma/
计算机图形学与多媒体	VRST	ACM Symposium on Virtual Reality Software and Technology	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/vrst/
网络与信息安全	ACNS	International Conference on Applied Cryptography and Network Security	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/acns/
网络与信息安全	AsiaCCS	ACM Asia Conference on Computer and Communications Security	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/ccs/
网络与信息安全	ACISP	AustralasiaConferenceonInformation SecurityandPrivacy	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/acisp/
交叉/综合/新兴	ICIC	International Conference on Intelligent Computing	Conference	C	Springer-Nature	https://dblp.org/db/conf/icic/index.html
计算机体系结构/并行与分布计算/存储系统	ICPP	International Conference on Parallel Processing	Conference	B	ACM	http://dblp.uni-trier.de/db/conf/icpp/
计算机体系结构/并行与分布计算/存储系统	ICS	International Conference on Supercomputing	Conference	B	ACM	http://dblp.uni-trier.de/db/conf/ics/
计算机体系结构/并行与分布计算/存储系统	VEE	International Conference on Virtual Execution Environments	Conference	B	ACM	http://dblp.uni-trier.de/db/conf/vee/
计算机科学理论	ICTAC	International Colloquium on Theoretical Aspects of Computing	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/ictac/
计算机科学理论	IPCO	International Conference on Integer Programming and Combinatorial Optimization	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/ipco/
计算机科学理论	RTA	International Conference on Rewriting Techniques and Applications	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/rta/
计算机网络	IM	IFIP/IEEE International Symposium on Integrated NetworkManagement	Conference	C	IFIP/IEEE	http://dblp.uni-trier.de/db/conf/im/index.html
计算机网络	MSN	International Conference on Mobility, Sensing and Networking	Conference	C	IEEE	https://dblp.uni-trier.de/db/conf/msn/
计算机网络	MSWiM	International Conference on Modeling, Analysis and Simulation of Wireless and Mobile Systems	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/mswim/
数据库/数据挖掘/内容检索	CIDR	Conference on Innovative DataSystems Research	Conference	B	Online Proceeding	http://dblp.uni-trier.de/db/conf/cidr/
数据库/数据挖掘/内容检索	SDM	SIAM International Conference on Data Mining	Conference	B	SIAM	http://dblp.uni-trier.de/db/conf/sdm/
数据库/数据挖掘/内容检索	RecSys	ACM Conference on Recommender Systems	Conference	B	ACM	https://dblp.org/db/conf/recsys/index.html
软件工程/系统软件/程序设计语言	ICWS	IEEE International Conference on Web Services	Conference	B	IEEE	http://dblp.uni-trier.de/db/conf/icws/
软件工程/系统软件/程序设计语言	Middleware	International Middleware Conference	Conference	B	ACM/IFIP/ USENIX	http://dblp.uni-trier.de/db/conf/middleware/
软件工程/系统软件/程序设计语言	SAS	International Static Analysis Symposium	Conference	B	Springer	http://dblp.uni-trier.de/db/conf/sas/
计算机图形学与多媒体	CASA	International Conference on Computer Animation and Social Agents	Conference	C	Wiley	http://dblp.uni-trier.de/db/conf/ca/
计算机图形学与多媒体	CGI	Computer Graphics International	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/cgi/
计算机图形学与多媒体	INTERSPEECH	Conference of the International Speech Communication Association	Conference	C		http://dblp.uni-trier.de/db/conf/interspeech/index.html
网络与信息安全	CT-RSA	The Cryptographer's Track at RSA Conference	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/ctrsa/
网络与信息安全	DIMVA	Conference on Detection of Intrusions and Malware & VulnerabilityAssessment	Conference	C		http://dblp.uni-trier.de/db/conf/dimva/
网络与信息安全	DFRWS	Digital Forensic Research Workshop	Conference	C	Elsevier	http://dblp.uni-trier.de/db/conf/dfrws/
计算机体系结构/并行与分布计算/存储系统	IPDPS	IEEE International Parallel & Distributed Processing Symposium	Conference	B	IEEE	http://dblp.uni-trier.de/db/conf/ipps/
计算机体系结构/并行与分布计算/存储系统	Performance	International Symposium on Computer Performance, Modeling, Measurements and Evaluation	Conference	B	ACM	http://dblp.uni-trier.de/db/conf/performance/
计算机科学理论	ISAAC	International Symposium on Algorithms and Computation	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/isaac/
计算机科学理论	MFCS	International Conference on Mathematical Foundations of Computer Science	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/mfcs/
计算机网络	WASA	International Conference on Wireless Algorithms, Systems, and Applications	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/wasa/
数据库/数据挖掘/内容检索	APWeb	Asia Pacific Web Conference	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/apweb/
软件工程/系统软件/程序设计语言	ESEM	International Symposium on Empirical Software Engineering and Measurement	Conference	B	ACM/IEEE	http://dblp.uni-trier.de/db/conf/esem/
计算机图形学与多媒体	GMP	Geometric Modeling and Processing	Conference	C	Elsevier	http://dblp.uni-trier.de/db/conf/gmp/
计算机图形学与多媒体	PacificVis	IEEE Pacific Visualization Symposium	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/apvis/
计算机图形学与多媒体	3DV	International Conference on 3D Vision	Conference	C	IEEE	https://dblp.uni-trier.de/db/conf/3dim/
网络与信息安全	FC	Financial Cryptography and Data Security	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/fc/
网络与信息安全	TrustCom	IEEE International Conference on Trust,Security and Privacy in Computing and Communications	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/trustcom/
网络与信息安全	SEC	IFIP International Information Security Conference	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/sec/
计算机体系结构/并行与分布计算/存储系统	HPDC	The International ACM Symposium on High-Performance Parallel and Distributed Computing	Conference	B	IEEE	http://dblp.uni-trier.de/db/conf/hpdc/
计算机体系结构/并行与分布计算/存储系统	ITC	International Test Conference	Conference	B	IEEE	http://dblp.uni-trier.de/db/conf/itc/
计算机体系结构/并行与分布计算/存储系统	LISA	Large Installation system Administration Conference	Conference	B	USENIX	http://dblp.uni-trier.de/db/conf/lisa/
计算机科学理论	STACS	Symposium on Theoretical Aspects of Computer Science	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/stacs/
计算机科学理论	SETTA	International Symposium on Dependable Software Engineering: Theories, Tools, and Applications	Conference	C	Springer	https://dblp.org/db/conf/setta/index.html
计算机网络	HotNets	ACM The Workshop on Hot Topics in Networks	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/hotnets/
计算机网络	APNet	Asia-Pacific Workshop on Networking	Conference	C	ACM	https://dblp.org/db/conf/apnet/index.html
数据库/数据挖掘/内容检索	DEXA	International Conference on Database and Expert System Applications	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/dexa/
数据库/数据挖掘/内容检索	ECIR	European Conference on Information Retrieval	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/ecir/
数据库/数据挖掘/内容检索	ESWC	Extended Semantic Web Conference	Conference	C	Elsevier	http://dblp.uni-trier.de/db/conf/esws/
软件工程/系统软件/程序设计语言	ISSRE	IEEE International Symposium on Software Reliability Engineering	Conference	B	IEEE	http://dblp.uni-trier.de/db/conf/issre/
软件工程/系统软件/程序设计语言	HotOS	USENIX Workshop on Hot Topics in Operating Systems	Conference	B	USENIX	http://dblp.uni-trier.de/db/conf/hotos/
软件工程/系统软件/程序设计语言	PEPM	ACM SIGPLAN Workshop on Partial Evaluation and Program Manipulation	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/pepm/
计算机图形学与多媒体	CAD/Graphics	International Conference on Computer-Aided Design and Computer Graphics	Conference	C	IEEE	https://dblp.uni-trier.de/db/conf/cadgraphics/
计算机图形学与多媒体	ICIP	IEEE International Conference on Image Processing	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/icip/
计算机图形学与多媒体	MMM	International Conference on Multimedia Modeling	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/mmm/index.html
网络与信息安全	IFIP WG 11.9	IFIP Working Group 11.9 International Conference on Digital Forensics	Conference	C	Springer	https://dblp.org/db/conf/ifip11-9/index.html
网络与信息安全	ISC	Information Security Conference	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/isw/
网络与信息安全	ICDF2C	International Conference on Digital Forensics & Cyber Crime	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/icdf2c/
计算机体系结构/并行与分布计算/存储系统	MSST	Mass Storage Systems and Technologies	Conference	B	IEEE	http://dblp.uni-trier.de/db/conf/mss/
计算机体系结构/并行与分布计算/存储系统	RTAS	IEEE Real-Time and Embedded Technology and ApplicationsSymposium	Conference	B	IEEE	http://dblp.uni-trier.de/db/conf/rtas/
计算机体系结构/并行与分布计算/存储系统	Euro-Par	European Conference on Parallel and Distributed Computing	Conference	B	Springer	http://dblp.uni-trier.de/db/conf/europar/
数据库/数据挖掘/内容检索	WebDB	International Workshop on Web andDatabases	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/webdb/
数据库/数据挖掘/内容检索	ER	International Conference on Conceptual Modeling	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/er/
软件工程/系统软件/程序设计语言	PASTE	ACMSIGPLAN-SIGSOFT Workshop on Program Analysis for Software Tools and Engineering	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/paste/
软件工程/系统软件/程序设计语言	APLAS	Asian Symposium on Programming Languages and Systems	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/aplas/
计算机图形学与多媒体	MMAsia	ACM Multimedia Asia	Conference	C	ACM	https://dblp.uni-trier.de/db/conf/mmasia/index.html
计算机图形学与多媒体	SMI	Shape Modeling International	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/smi/
网络与信息安全	ICICS	International Conference on Information and Communications Security	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/icics/
网络与信息安全	SecureComm	International Conference on Security and Privacy in Communication Networks	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/securecomm/
计算机体系结构/并行与分布计算/存储系统	CF	ACM International Conference on Computing Frontiers	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/cf
数据库/数据挖掘/内容检索	MDM	International Conference on Mobile Data Management	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/mdm/
数据库/数据挖掘/内容检索	SSDBM	International Conference on Scientific andStatistical Database Management	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/ssdbm/
软件工程/系统软件/程序设计语言	APSEC	Asia-Pacific Software Engineering Conference	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/apsec/
软件工程/系统软件/程序设计语言	EASE	International Conference on Evaluation and Assessment in Software Engineering	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/ease/
计算机图形学与多媒体	ICVRV	International Conference on Virtual Reality and Visualization	Conference	C	IEEE	https://www.computer.org/csdl/proceedings/1800579
计算机图形学与多媒体	CVM	Computational Visual Media	Conference	C	Tsinghua University	https://dblp.org/db/conf/cvm/index.html
网络与信息安全	NSPW	New Security Paradigms Workshop	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/nspw/
网络与信息安全	PAM	Passive and Active Measurement Conference	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/pam/
计算机体系结构/并行与分布计算/存储系统	SYSTOR	ACM International Systems and Storage Conference	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/systor/index.html
计算机体系结构/并行与分布计算/存储系统	NOCS	ACM/IEEE International Symposium on Networks-on-Chip	Conference	C	ACM/IEEE	http://dblp.uni-trier.de/db/conf/nocs
数据库/数据挖掘/内容检索	WAIM	International Conference on Web Age Information Management	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/waim/
数据库/数据挖掘/内容检索	SSTD	International Symposium on Spatial and Temporal Databases	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/ssd/
软件工程/系统软件/程序设计语言	ICECCS	International Conference on Engineering of Complex Computer Systems	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/iceccs/
软件工程/系统软件/程序设计语言	ICST	IEEE International Conference on Software Testing, Verification and Validation	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/icst/
计算机图形学与多媒体	PRCV	Chinese Conference on Pattern Recognition and Computer Vision	Conference	C	Springer	https://dblp.org/db/conf/prcv/index.html
网络与信息安全	PETS	Privacy Enhancing Technologies Symposium	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/pet/
网络与信息安全	SAC	Selected Areas in Cryptography	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/sacrypt/
计算机体系结构/并行与分布计算/存储系统	ASAP	IEEE International Conference on Application-Specific Systems, Architectures, and Processors	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/asap
计算机体系结构/并行与分布计算/存储系统	ASP-DAC	Asia and South Pacific Design Automation Conference	Conference	C	ACM/IEEE	http://dblp.uni-trier.de/db/conf/aspdac
人工智能	AAAI	AAAI Conference on Artificial Intelligence	Conference	A	AAAI	http://dblp.uni-trier.de/db/conf/aaai/
数据库/数据挖掘/内容检索	PAKDD	Pacific-Asia Conference on Knowledge Discovery and Data Mining	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/pakdd/
数据库/数据挖掘/内容检索	WISE	Web Information Systems Engineering	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/wise/
软件工程/系统软件/程序设计语言	ISPASS	IEEE International Symposium on Performance Analysis of Systems and Software	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/ispass/
软件工程/系统软件/程序设计语言	SCAM	IEEE International Working Conference on Source Code Analysis and Manipulation	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/scam/
网络与信息安全	SOUPS	Symposium On Usable Privacy and Security	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/soups/
网络与信息安全	HotSec		Conference	C	USENIX	http://www.usenix.org/events/
计算机体系结构/并行与分布计算/存储系统	ETS	IEEE European Test Symposium	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/ets/
计算机体系结构/并行与分布计算/存储系统	FPL	International Conference on Field-Programmable Logic and Applications	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/fpl/
人工智能	NeurIPS	Conference on Neural Information Processing Systems	Conference	A	MIT Press	http://dblp.uni-trier.de/db/conf/nips/
人工智能	ACL	Annual Meeting of the Association for Computational Linguistics	Conference	A	ACL	http://dblp.uni-trier.de/db/conf/acl/
数据库/数据挖掘/内容检索	ADMA	International Conference on Advanced Data Mining and Applications	Conference	C	Springer	https://dblp.org/db/conf/adma/index.html
软件工程/系统软件/程序设计语言	COMPSAC	International Computer Software and Applications Conference	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/compsac/
软件工程/系统软件/程序设计语言	ICFEM	International Conference on Formal Engineering Methods	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/icfem/
网络与信息安全	EuroS&P	IEEE European Symposium on Security and Privacy	Conference	C	IEEE	https://dblp.org/db/conf/eurosp/index.html
计算机体系结构/并行与分布计算/存储系统	FCCM	IEEE Symposium on Field-Programmable Custom Computing Machines	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/fccm/
计算机体系结构/并行与分布计算/存储系统	GLSVLSI	Great Lakes Symposium on VLSI	Conference	C	ACM/IEEE	http://dblp.uni-trier.de/db/conf/glvlsi/
人工智能	CVPR	IEEE/CVF Computer Vision and Pattern Recognition Conference	Conference	A	IEEE	http://dblp.uni-trier.de/db/conf/cvpr/
人工智能	ICCV	International Conference on Computer Vision	Conference	A	IEEE	http://dblp.uni-trier.de/db/conf/iccv/
软件工程/系统软件/程序设计语言	SCC	IEEE International Conference on Services Computing	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/IEEEscc/
网络与信息安全	Inscrypt	International Conference on Information Security and Cryptology	Conference	C	Springer	https://dblp.org/db/conf/cisc/index.html
计算机体系结构/并行与分布计算/存储系统	ATS	IEEE Asian Test Symposium	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/ats/
计算机体系结构/并行与分布计算/存储系统	HPCC	IEEE International Conference on High Performance Computing and Communications	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/hpcc/
人工智能	ICML	International Conference on Machine Learning	Conference	A	ACM	http://dblp.uni-trier.de/db/conf/icml/
人工智能	IJCAI	International Joint Conference on Artificial Intelligence	Conference	A	Morgan Kaufmann	http://dblp.uni-trier.de/db/conf/ijcai/
人工智能	COLT	Annual Conference on Computational Learning Theory	Conference	B	Springer	http://dblp.uni-trier.de/db/conf/colt/
软件工程/系统软件/程序设计语言	ICSSP	International Conference on Software and System Process	Conference	C	ISPA	http://dblp.uni-trier.de/db/conf/ispw/
软件工程/系统软件/程序设计语言	SEKE	International Conference on Software Engineering and Knowledge Engineering	Conference	C	KSI	http://dblp.uni-trier.de/db/conf/seke/
计算机体系结构/并行与分布计算/存储系统	HiPC	IEEE International Conference on High Performance Computing, Data and Analytics	Conference	C	IEEE/ ACM	http://dblp.uni-trier.de/db/conf/hipc/index.html
计算机体系结构/并行与分布计算/存储系统	MASCOTS	International Symposium on Modeling, Analysis, andSimulation of Computer and Telecommunication Systems	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/mascots/
人工智能	EMNLP	Conference on Empirical Methods in Natural Language Processing	Conference	B	ACL	http://dblp.uni-trier.de/db/conf/emnlp/
人工智能	ECAI	European Conference on Artificial Intelligence	Conference	B	IOS Press	http://dblp.uni-trier.de/db/conf/ecai/
人工智能	ECCV	European Conference on Computer Vision	Conference	B	Springer	http://dblp.uni-trier.de/db/conf/eccv/
软件工程/系统软件/程序设计语言	QRS	International Conference on Software Quality, Reliability and Security	Conference	C	IEEE	http://paris.utdallas.edu/qrs/
软件工程/系统软件/程序设计语言	ICSR	International Conference on Software Reuse	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/icsr/
计算机体系结构/并行与分布计算/存储系统	ISPA	IEEE International Symposium on Parallel and Distributed Processing with Applications	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/ispa/
计算机体系结构/并行与分布计算/存储系统	CCGRID	IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing	Conference	C	ACM/IEEE	http://dblp.uni-trier.de/db/conf/ccgrid/
计算机体系结构/并行与分布计算/存储系统	NPC	IFIP International Conference on Network and Parallel Computing	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/npc/
人工智能	ICRA	IEEE International Conference on Robotics and Automation	Conference	B	IEEE	http://dblp.uni-trier.de/db/conf/icra/
人工智能	ICAPS	International Conference on Automated Planning and Scheduling	Conference	B	AAAI	http://dblp.uni-trier.de/db/conf/aips/
人工智能	ICCBR	International Conference on Case-Based Reasoning	Conference	B	Springer	http://dblp.uni-trier.de/db/conf/iccbr/
软件工程/系统软件/程序设计语言	ICWE	International Conference on Web Engineering	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/icwe/
软件工程/系统软件/程序设计语言	SPIN	International Symposium on Model Checking of Software	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/spin/index.html
软件工程/系统软件/程序设计语言	ATVA	International Symposium on Automated Technology for Verification and Analysis	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/atva/
计算机体系结构/并行与分布计算/存储系统	ICA3PP	International Conference on Algorithms and Architectures for Parallel Processing	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/ica3pp/
计算机体系结构/并行与分布计算/存储系统	CASES	International Conference on Compilers, Architectures, and Synthesis for Embedded Systems	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/cases/index.html
计算机体系结构/并行与分布计算/存储系统	FPT	International Conference on Field-Programmable Technology	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/fpt/
人工智能	COLING	International Conference on Computational Linguistics	Conference	B	ACM	http://dblp.uni-trier.de/db/conf/coling/
人工智能	KR	International Conference on Principles of Knowledge Representation and Reasoning	Conference	B	Morgan Kaufmann	http://dblp.uni-trier.de/db/conf/kr/
软件工程/系统软件/程序设计语言	LOPSTR	International Symposium on Logic-based Program Synthesis and Transformation	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/lopstr/
软件工程/系统软件/程序设计语言	TASE	Theoretical Aspects of Software Engineering Conference	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/tase/
计算机体系结构/并行与分布计算/存储系统	ICPADS	International Conference on Parallel and Distributed Systems	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/icpads/
计算机体系结构/并行与分布计算/存储系统	ISCAS	IEEE International Symposium on Circuits and Systems	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/iscas/
人工智能	UAI	Conference on Uncertainty in ArtificialIntelligence	Conference	B	AUAI	http://dblp.uni-trier.de/db/conf/uai/
人工智能	AAMAS	International Joint Conference on Autonomous Agents and Multi-agent Systems	Conference	B	Springer	http://dblp.uni-trier.de/db/conf/atal/index.html
软件工程/系统软件/程序设计语言	MSR	Mining Software Repositories	Conference	C	IEEE/ACM	http://dblp.uni-trier.de/db/conf/msr/
软件工程/系统软件/程序设计语言	REFSQ	Requirements Engineering: Foundation for Software Quality	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/refsq/
计算机体系结构/并行与分布计算/存储系统	ISLPED	International Symposium on Low Power Electronics and Design	Conference	C	ACM/IEEE	http://dblp.uni-trier.de/db/conf/islped/
计算机体系结构/并行与分布计算/存储系统	ISPD	International Symposium on Physical Design	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/ispd/
人工智能	PPSN	Parallel Problem Solving from Nature	Conference	B	Springer	http://dblp.uni-trier.de/db/conf/ppsn/
人工智能	NAACL	North   American Chapter of the Associationfor Computational Linguistics	Conference	B	Association for Computational Linguistics	http://dblp.uni-trier.de/db/conf/naacl/
软件工程/系统软件/程序设计语言	WICSA	Working IEEE/IFIP Conference on Software Architecture	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/wicsa/
软件工程/系统软件/程序设计语言	Internetware	Asia-Pacific Symposium on Internetware	Conference	C	ACM	https://dblp.org/db/conf/internetware/index.html
计算机体系结构/并行与分布计算/存储系统	HOTI	IEEE Symposium on High-Performance Interconnects	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/hoti/
计算机体系结构/并行与分布计算/存储系统	VTS	IEEE VLSI Test Symposium	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/vts/
人工智能	AISTATS	International Conference on Artificial Intelligence and Statistics	Conference	C	JMLR	http://dblp.uni-trier.de/db/conf/aistats/
软件工程/系统软件/程序设计语言	RV	International Conference on Runtime Verification	Conference	C	Springer	https://dblp.org/db/conf/rv/index.html
计算机体系结构/并行与分布计算/存储系统	ITC-Asia	International Test Conference in Asia	Conference	C	IEEE	https://dblp.org/db/conf/itc-asia/index.html
人工智能	ACCV	Asian Conference on Computer Vision	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/accv/
人工智能	ACML	Asian Conference on Machine Learning	Conference	C	JMLR	http://dblp.uni-trier.de/db/conf/acml/
人工智能	BMVC	British Machine Vision Conference	Conference	C	British Machine Vision Association	http://dblp.uni-trier.de/db/conf/bmvc/
人工智能	NLPCC	CCF International Conference on Natural Language Processing and Chinese Computing	Conference	C	Springer	https://dblp.uni-trier.de/db/conf/nlpcc/
人工智能	CoNLL	Conference on Computational Natural Language Learning	Conference	C	Association for Computational Linguistics	http://dblp.uni-trier.de/db/conf/conll
人工智能	GECCO	Genetic and Evolutionary Computation Conference	Conference	C	ACM	http://dblp.uni-trier.de/db/conf/gecco/
人工智能	ICTAI	IEEE International Conference on Tools with Artificial Intelligence	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/ictai/
人工智能	IROS	IEEE\RSJ International Conference on Intelligent Robots and Systems	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/iros/
人工智能	ALT	International Conference on Algorithmic Learning Theory	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/alt/
人工智能	ICANN	International Conference on Artificial Neural Networks	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/icann/
人工智能	FG	IEEE International Conference on AutomaticFace and Gesture Recognition	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/fgr/
人工智能	ICDAR	International Conference on Document Analysis and Recognition	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/icdar/
人工智能	ILP	International Conference on Inductive Logic Programming	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/ilp/
人工智能	KSEM	International conference on Knowledge Science,Engineering and Management	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/ksem/
人工智能	ICONIP	International Conference on Neural Information Processing	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/iconip/
人工智能	ICPR	International Conference on Pattern Recognition	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/icpr/
人工智能	IJCB	International Joint Conference onBiometrics	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/icb/
人工智能	IJCNN	International Joint Conference on Neural Networks	Conference	C	IEEE	http://dblp.uni-trier.de/db/conf/ijcnn/
人工智能	PRICAI	Pacific Rim International Conference on Artificial Intelligence	Conference	C	Springer	http://dblp.uni-trier.de/db/conf/pricai/
